numero_facture,date_emission,date_echeance,date_paiement,code_client,code_produit,code_dept,quantite,prix_unitaire_ht,remise_pct,montant_ht,montant_tva,montant_ttc,statut_paiement,montant_encaisse,jours_retard,annee_emission,mois_emission,trimestre,date_id_emission,date_id_echeance,date_id_paiement,tranche_retard
FAC-2025-03733,2025-10-03,2025-11-17,2025-11-17,CLI-0160,SVC-015,DEPT-002,1,2800.0,0,2800.0,560.0,3360.0,Payée,2800.0,0,2025,10,4,20251003,20251117,20251117.0,Dans les délais
FAC-2025-03734,2023-10-17,2023-11-16,2023-11-17,CLI-0197,SVC-001,DEPT-002,1,3500.0,0,3500.0,700.0,4200.0,Payée,3500.0,1,2023,10,4,20231017,20231116,20231117.0,Retard < 30j
FAC-2025-03735,2023-01-28,2023-03-14,2023-03-14,CLI-0108,SVC-021,DEPT-004,2,800.0,5,1520.0,304.0,1824.0,Payée,1520.0,0,2023,1,1,20230128,20230314,20230314.0,Dans les délais
FAC-2025-03736,2023-02-17,2023-04-03,2023-04-20,CLI-0088,SVC-006,DEPT-002,1,450.0,0,450.0,90.0,540.0,Payée,450.0,17,2023,2,1,20230217,20230403,20230420.0,Retard < 30j
FAC-2025-03737,2024-04-10,2024-05-25,2024-06-02,CLI-0055,SVC-006,DEPT-001,1,450.0,10,405.0,81.0,486.0,Payée,405.0,8,2024,4,2,20240410,20240525,20240602.0,Retard < 30j
FAC-2025-03738,2023-02-02,2023-05-03,,CLI-0195,SVC-018,DEPT-004,1,6500.0,0,6500.0,1300.0,7800.0,Partielle,1994.33,1095,2023,2,1,20230202,20230503,,Contentieux > 90j
FAC-2025-03739,2023-02-10,2023-04-11,,CLI-0196,SVC-007,DEPT-002,1,1200.0,10,1080.0,216.0,1296.0,Retard,0.0,1117,2023,2,1,20230210,20230411,,Contentieux > 90j
FAC-2025-03740,2025-05-17,2025-07-01,,CLI-0123,SVC-021,DEPT-004,3,800.0,0,2400.0,480.0,2880.0,Retard,0.0,305,2025,5,2,20250517,20250701,,Contentieux > 90j
FAC-2025-03741,2025-08-19,2025-10-03,,CLI-0116,SVC-008,DEPT-003,1,2500.0,10,2250.0,450.0,2700.0,Retard,0.0,211,2025,8,3,20250819,20251003,,Contentieux > 90j
FAC-2025-03742,2024-10-30,2024-11-29,,CLI-0007,SVC-023,DEPT-003,8,750.0,10,5400.0,1080.0,6480.0,Retard,0.0,519,2024,10,4,20241030,20241129,,Contentieux > 90j
FAC-2025-03743,2025-01-22,2025-02-21,,CLI-0097,SVC-013,DEPT-004,7,1100.0,5,7315.0,1463.0,8778.0,Partielle,3129.77,435,2025,1,1,20250122,20250221,,Contentieux > 90j
FAC-2025-03744,2024-03-02,2024-04-01,2024-04-19,CLI-0166,SVC-016,DEPT-002,1,1800.0,0,1800.0,360.0,2160.0,Payée,1800.0,18,2024,3,1,20240302,20240401,20240419.0,Retard < 30j
FAC-2025-03745,2023-05-15,2023-06-14,,CLI-0082,SVC-011,DEPT-007,1,4500.0,0,4500.0,900.0,5400.0,Retard,0.0,1053,2023,5,2,20230515,20230614,,Contentieux > 90j
FAC-2025-03746,2025-05-07,2025-07-06,2025-07-18,CLI-0165,SVC-022,DEPT-007,6,600.0,10,3240.0,648.0,3888.0,Payée,3240.0,12,2025,5,2,20250507,20250706,20250718.0,Retard < 30j
FAC-2025-03747,2024-04-13,2024-05-28,2024-06-27,CLI-0059,SVC-010,DEPT-004,43,45.0,10,1741.5,348.3,2089.8,Payée,1741.5,30,2024,4,2,20240413,20240528,20240627.0,Retard < 30j
FAC-2025-03748,2025-05-02,2025-07-01,2025-07-21,CLI-0194,SVC-006,DEPT-003,1,450.0,10,405.0,81.0,486.0,Payée,405.0,20,2025,5,2,20250502,20250701,20250721.0,Retard < 30j
FAC-2025-03749,2024-05-07,2024-06-21,,CLI-0159,SVC-011,DEPT-004,1,4500.0,0,4500.0,900.0,5400.0,Partielle,3175.66,680,2024,5,2,20240507,20240621,,Contentieux > 90j
FAC-2025-03750,2025-08-22,2025-10-06,2025-10-19,CLI-0116,SVC-017,DEPT-002,1,950.0,0,950.0,190.0,1140.0,Payée,950.0,13,2025,8,3,20250822,20251006,20251019.0,Retard < 30j
FAC-2025-03751,2025-04-16,2025-05-31,,CLI-0049,SVC-021,DEPT-003,10,800.0,0,8000.0,1600.0,9600.0,Retard,0.0,336,2025,4,2,20250416,20250531,,Contentieux > 90j
FAC-2025-03752,2025-05-31,2025-07-15,,CLI-0095,SVC-008,DEPT-007,1,2500.0,15,2125.0,425.0,2550.0,Retard,0.0,291,2025,5,2,20250531,20250715,,Contentieux > 90j
FAC-2025-03753,2023-02-18,2023-03-20,,CLI-0010,SVC-012,DEPT-003,1,3200.0,5,3040.0,608.0,3648.0,Retard,0.0,1139,2023,2,1,20230218,20230320,,Contentieux > 90j
FAC-2025-03754,2023-03-07,2023-04-06,2023-04-26,CLI-0018,SVC-012,DEPT-004,1,3200.0,0,3200.0,640.0,3840.0,Payée,3200.0,20,2023,3,1,20230307,20230406,20230426.0,Retard < 30j
FAC-2025-03755,2023-01-17,2023-02-16,2023-02-23,CLI-0051,SVC-024,DEPT-007,1,700.0,0,700.0,140.0,840.0,Payée,700.0,7,2023,1,1,20230117,20230216,20230223.0,Retard < 30j
FAC-2025-03756,2025-08-15,2025-09-14,,CLI-0014,SVC-023,DEPT-002,8,750.0,0,6000.0,1200.0,7200.0,Retard,0.0,230,2025,8,3,20250815,20250914,,Contentieux > 90j
FAC-2025-03757,2024-07-06,2024-08-20,,CLI-0180,SVC-011,DEPT-001,1,4500.0,5,4275.0,855.0,5130.0,Partielle,2708.11,620,2024,7,3,20240706,20240820,,Contentieux > 90j
FAC-2025-03758,2023-02-28,2023-04-14,2023-05-14,CLI-0075,SVC-018,DEPT-003,1,6500.0,0,6500.0,1300.0,7800.0,Payée,6500.0,30,2023,2,1,20230228,20230414,20230514.0,Retard < 30j
FAC-2025-03759,2023-03-20,2023-04-19,,CLI-0035,SVC-012,DEPT-001,1,3200.0,5,3040.0,608.0,3648.0,Retard,0.0,1109,2023,3,1,20230320,20230419,,Contentieux > 90j
FAC-2025-03760,2023-02-17,2023-04-03,,CLI-0095,SVC-011,DEPT-001,1,4500.0,5,4275.0,855.0,5130.0,Contentieux,0.0,1125,2023,2,1,20230217,20230403,,Contentieux > 90j
FAC-2025-03761,2024-12-04,2025-01-18,2025-02-11,CLI-0098,SVC-007,DEPT-007,1,1200.0,0,1200.0,240.0,1440.0,Payée,1200.0,24,2024,12,4,20241204,20250118,20250211.0,Retard < 30j
FAC-2025-03762,2024-04-21,2024-05-21,2024-06-06,CLI-0084,SVC-022,DEPT-002,4,600.0,5,2280.0,456.0,2736.0,Payée,2280.0,16,2024,4,2,20240421,20240521,20240606.0,Retard < 30j
FAC-2025-03763,2023-07-25,2023-09-23,,CLI-0024,SVC-024,DEPT-007,2,700.0,0,1400.0,280.0,1680.0,Retard,0.0,952,2023,7,3,20230725,20230923,,Contentieux > 90j
FAC-2025-03764,2023-12-08,2024-01-07,2024-01-31,CLI-0008,SVC-009,DEPT-003,1,180.0,0,180.0,36.0,216.0,Payée,180.0,24,2023,12,4,20231208,20240107,20240131.0,Retard < 30j
FAC-2025-03765,2025-06-08,2025-07-23,2025-07-29,CLI-0047,SVC-018,DEPT-003,1,6500.0,10,5850.0,1170.0,7020.0,Payée,5850.0,6,2025,6,2,20250608,20250723,20250729.0,Retard < 30j
FAC-2025-03766,2023-04-15,2023-05-15,2023-05-22,CLI-0035,SVC-023,DEPT-007,9,750.0,0,6750.0,1350.0,8100.0,Payée,6750.0,7,2023,4,2,20230415,20230515,20230522.0,Retard < 30j
FAC-2025-03767,2024-08-22,2024-09-21,2024-10-13,CLI-0110,SVC-012,DEPT-001,1,3200.0,0,3200.0,640.0,3840.0,Payée,3200.0,22,2024,8,3,20240822,20240921,20241013.0,Retard < 30j
FAC-2025-03768,2023-06-15,2023-08-14,2023-09-08,CLI-0184,SVC-021,DEPT-003,10,800.0,0,8000.0,1600.0,9600.0,Payée,8000.0,25,2023,6,2,20230615,20230814,20230908.0,Retard < 30j
FAC-2025-03769,2024-10-02,2024-11-01,2024-11-25,CLI-0109,SVC-012,DEPT-001,1,3200.0,5,3040.0,608.0,3648.0,Payée,3040.0,24,2024,10,4,20241002,20241101,20241125.0,Retard < 30j
FAC-2025-03770,2025-08-28,2025-10-12,,CLI-0132,SVC-005,DEPT-004,1,15000.0,0,15000.0,3000.0,18000.0,Retard,0.0,202,2025,8,3,20250828,20251012,,Contentieux > 90j
FAC-2025-03771,2024-05-21,2024-06-20,2024-06-23,CLI-0142,SVC-007,DEPT-001,1,1200.0,0,1200.0,240.0,1440.0,Payée,1200.0,3,2024,5,2,20240521,20240620,20240623.0,Retard < 30j
FAC-2025-03772,2025-02-06,2025-03-23,,CLI-0101,SVC-016,DEPT-002,1,1800.0,15,1530.0,306.0,1836.0,Retard,0.0,405,2025,2,1,20250206,20250323,,Contentieux > 90j
FAC-2025-03773,2023-07-27,2023-08-26,2023-09-22,CLI-0134,SVC-009,DEPT-003,1,180.0,0,180.0,36.0,216.0,Payée,180.0,27,2023,7,3,20230727,20230826,20230922.0,Retard < 30j
FAC-2025-03774,2025-11-12,2025-12-12,2025-12-12,CLI-0162,SVC-004,DEPT-004,8,1200.0,0,9600.0,1920.0,11520.0,Payée,9600.0,0,2025,11,4,20251112,20251212,20251212.0,Dans les délais
FAC-2025-03775,2023-06-21,2023-08-05,2023-08-05,CLI-0175,SVC-008,DEPT-002,1,2500.0,5,2375.0,475.0,2850.0,Payée,2375.0,0,2023,6,2,20230621,20230805,20230805.0,Dans les délais
FAC-2025-03776,2024-11-19,2025-01-03,2025-01-03,CLI-0189,SVC-020,DEPT-003,2,1400.0,0,2800.0,560.0,3360.0,Payée,2800.0,0,2024,11,4,20241119,20250103,20250103.0,Dans les délais
FAC-2025-03777,2024-11-06,2024-12-21,,CLI-0105,SVC-002,DEPT-007,1,8500.0,5,8075.0,1615.0,9690.0,Retard,0.0,497,2024,11,4,20241106,20241221,,Contentieux > 90j
FAC-2025-03778,2025-05-07,2025-06-21,,CLI-0045,SVC-005,DEPT-001,1,15000.0,0,15000.0,3000.0,18000.0,Retard,0.0,315,2025,5,2,20250507,20250621,,Contentieux > 90j
FAC-2025-03779,2024-07-28,2024-09-26,,CLI-0053,SVC-007,DEPT-007,1,1200.0,5,1140.0,228.0,1368.0,Retard,0.0,583,2024,7,3,20240728,20240926,,Contentieux > 90j
FAC-2025-03780,2023-03-20,2023-05-04,2023-05-04,CLI-0171,SVC-017,DEPT-003,1,950.0,0,950.0,190.0,1140.0,Payée,950.0,0,2023,3,1,20230320,20230504,20230504.0,Dans les délais
FAC-2025-03781,2023-04-28,2023-05-28,2023-06-07,CLI-0200,SVC-005,DEPT-004,1,15000.0,0,15000.0,3000.0,18000.0,Payée,15000.0,10,2023,4,2,20230428,20230528,20230607.0,Retard < 30j
FAC-2025-03782,2023-04-05,2023-05-20,2023-05-26,CLI-0095,SVC-012,DEPT-002,1,3200.0,10,2880.0,576.0,3456.0,Payée,2880.0,6,2023,4,2,20230405,20230520,20230526.0,Retard < 30j
FAC-2025-03783,2024-06-06,2024-07-21,2024-08-08,CLI-0033,SVC-008,DEPT-004,1,2500.0,0,2500.0,500.0,3000.0,Payée,2500.0,18,2024,6,2,20240606,20240721,20240808.0,Retard < 30j
FAC-2025-03784,2024-01-14,2024-02-13,2024-02-29,CLI-0121,SVC-015,DEPT-003,1,2800.0,5,2660.0,532.0,3192.0,Payée,2660.0,16,2024,1,1,20240114,20240213,20240229.0,Retard < 30j
FAC-2025-03785,2024-08-07,2024-09-21,2024-09-21,CLI-0180,SVC-001,DEPT-007,1,3500.0,5,3325.0,665.0,3990.0,Payée,3325.0,0,2024,8,3,20240807,20240921,20240921.0,Dans les délais
FAC-2025-03786,2024-09-04,2024-10-04,2024-10-13,CLI-0060,SVC-021,DEPT-001,4,800.0,0,3200.0,640.0,3840.0,Payée,3200.0,9,2024,9,3,20240904,20241004,20241013.0,Retard < 30j
FAC-2025-03787,2023-11-18,2024-01-02,2024-01-03,CLI-0011,SVC-022,DEPT-003,10,600.0,0,6000.0,1200.0,7200.0,Payée,6000.0,1,2023,11,4,20231118,20240102,20240103.0,Retard < 30j
FAC-2025-03788,2023-10-29,2023-12-28,,CLI-0005,SVC-014,DEPT-004,10,1500.0,0,15000.0,3000.0,18000.0,Retard,0.0,856,2023,10,4,20231029,20231228,,Contentieux > 90j
FAC-2025-03789,2025-03-09,2025-05-08,,CLI-0184,SVC-005,DEPT-001,1,15000.0,10,13500.0,2700.0,16200.0,Contentieux,0.0,359,2025,3,1,20250309,20250508,,Contentieux > 90j
FAC-2025-03790,2023-11-28,2023-12-28,,CLI-0141,SVC-007,DEPT-002,1,1200.0,0,1200.0,240.0,1440.0,Retard,0.0,856,2023,11,4,20231128,20231228,,Contentieux > 90j
FAC-2025-03791,2023-04-20,2023-05-20,2023-05-24,CLI-0187,SVC-003,DEPT-002,1,22000.0,5,20900.0,4180.0,25080.0,Payée,20900.0,4,2023,4,2,20230420,20230520,20230524.0,Retard < 30j
FAC-2025-03792,2024-05-19,2024-07-03,2024-07-18,CLI-0031,SVC-019,DEPT-004,14,180.0,0,2520.0,504.0,3024.0,Payée,2520.0,15,2024,5,2,20240519,20240703,20240718.0,Retard < 30j
FAC-2025-03793,2025-08-01,2025-09-30,2025-09-30,CLI-0068,SVC-022,DEPT-003,7,600.0,5,3990.0,798.0,4788.0,Payée,3990.0,0,2025,8,3,20250801,20250930,20250930.0,Dans les délais
FAC-2025-03794,2025-11-18,2025-12-18,2025-12-31,CLI-0044,SVC-019,DEPT-003,16,180.0,0,2880.0,576.0,3456.0,Payée,2880.0,13,2025,11,4,20251118,20251218,20251231.0,Retard < 30j
FAC-2025-03795,2023-06-15,2023-07-15,2023-07-27,CLI-0181,SVC-024,DEPT-003,6,700.0,10,3780.0,756.0,4536.0,Payée,3780.0,12,2023,6,2,20230615,20230715,20230727.0,Retard < 30j
FAC-2025-03796,2023-12-30,2024-01-29,,CLI-0016,SVC-001,DEPT-004,1,3500.0,0,3500.0,700.0,4200.0,Retard,0.0,824,2023,12,4,20231230,20240129,,Contentieux > 90j
FAC-2025-03797,2025-10-09,2025-11-23,2025-12-01,CLI-0160,SVC-008,DEPT-003,1,2500.0,0,2500.0,500.0,3000.0,Payée,2500.0,8,2025,10,4,20251009,20251123,20251201.0,Retard < 30j
FAC-2025-03798,2023-04-24,2023-06-23,2023-07-13,CLI-0196,SVC-012,DEPT-004,1,3200.0,0,3200.0,640.0,3840.0,Payée,3200.0,20,2023,4,2,20230424,20230623,20230713.0,Retard < 30j
FAC-2025-03799,2024-05-01,2024-05-31,2024-05-31,CLI-0126,SVC-002,DEPT-007,1,8500.0,5,8075.0,1615.0,9690.0,Payée,8075.0,0,2024,5,2,20240501,20240531,20240531.0,Dans les délais
FAC-2025-03800,2025-04-15,2025-05-15,2025-06-01,CLI-0063,SVC-009,DEPT-003,1,180.0,5,171.0,34.2,205.2,Payée,171.0,17,2025,4,2,20250415,20250515,20250601.0,Retard < 30j
FAC-2025-03801,2023-10-27,2023-12-11,2024-01-07,CLI-0192,SVC-003,DEPT-001,1,22000.0,0,22000.0,4400.0,26400.0,Payée,22000.0,27,2023,10,4,20231027,20231211,20240107.0,Retard < 30j
FAC-2025-03802,2024-05-13,2024-06-12,,CLI-0014,SVC-003,DEPT-004,1,22000.0,10,19800.0,3960.0,23760.0,Retard,0.0,689,2024,5,2,20240513,20240612,,Contentieux > 90j
FAC-2025-03803,2023-04-10,2023-06-09,2023-06-19,CLI-0053,SVC-003,DEPT-002,1,22000.0,10,19800.0,3960.0,23760.0,Payée,19800.0,10,2023,4,2,20230410,20230609,20230619.0,Retard < 30j
FAC-2025-03804,2023-05-04,2023-06-18,2023-06-18,CLI-0090,SVC-013,DEPT-001,2,1100.0,0,2200.0,440.0,2640.0,Payée,2200.0,0,2023,5,2,20230504,20230618,20230618.0,Dans les délais
FAC-2025-03805,2023-12-13,2024-02-11,2024-02-11,CLI-0074,SVC-018,DEPT-007,1,6500.0,0,6500.0,1300.0,7800.0,Payée,6500.0,0,2023,12,4,20231213,20240211,20240211.0,Dans les délais
FAC-2025-03806,2023-06-07,2023-07-22,,CLI-0059,SVC-022,DEPT-004,7,600.0,0,4200.0,840.0,5040.0,Retard,0.0,1015,2023,6,2,20230607,20230722,,Contentieux > 90j
FAC-2025-03807,2023-01-19,2023-03-20,,CLI-0069,SVC-014,DEPT-001,4,1500.0,0,6000.0,1200.0,7200.0,Retard,0.0,1139,2023,1,1,20230119,20230320,,Contentieux > 90j
FAC-2025-03808,2025-09-07,2025-10-07,2025-10-31,CLI-0200,SVC-023,DEPT-007,4,750.0,5,2850.0,570.0,3420.0,Payée,2850.0,24,2025,9,3,20250907,20251007,20251031.0,Retard < 30j
FAC-2025-03809,2024-09-19,2024-11-03,2024-11-03,CLI-0180,SVC-023,DEPT-001,8,750.0,0,6000.0,1200.0,7200.0,Payée,6000.0,0,2024,9,3,20240919,20241103,20241103.0,Dans les délais
FAC-2025-03810,2023-06-15,2023-07-15,,CLI-0111,SVC-005,DEPT-001,1,15000.0,0,15000.0,3000.0,18000.0,Retard,0.0,1022,2023,6,2,20230615,20230715,,Contentieux > 90j
FAC-2025-03811,2025-07-24,2025-09-07,2025-10-07,CLI-0147,SVC-001,DEPT-003,1,3500.0,0,3500.0,700.0,4200.0,Payée,3500.0,30,2025,7,3,20250724,20250907,20251007.0,Retard < 30j
FAC-2025-03812,2025-12-27,2026-01-26,2026-02-19,CLI-0008,SVC-021,DEPT-001,10,800.0,0,8000.0,1600.0,9600.0,Payée,8000.0,24,2025,12,4,20251227,20260126,20260219.0,Retard < 30j
FAC-2025-03813,2023-06-15,2023-07-15,,CLI-0163,SVC-012,DEPT-001,1,3200.0,5,3040.0,608.0,3648.0,Partielle,1799.89,1022,2023,6,2,20230615,20230715,,Contentieux > 90j
FAC-2025-03814,2024-09-14,2024-10-29,,CLI-0190,SVC-009,DEPT-004,1,180.0,0,180.0,36.0,216.0,Partielle,91.83,550,2024,9,3,20240914,20241029,,Contentieux > 90j
FAC-2025-03815,2025-03-20,2025-05-04,,CLI-0045,SVC-020,DEPT-007,6,1400.0,0,8400.0,1680.0,10080.0,Retard,0.0,363,2025,3,1,20250320,20250504,,Contentieux > 90j
FAC-2025-03816,2025-05-26,2025-06-25,2025-07-18,CLI-0056,SVC-015,DEPT-001,1,2800.0,0,2800.0,560.0,3360.0,Payée,2800.0,23,2025,5,2,20250526,20250625,20250718.0,Retard < 30j
FAC-2025-03817,2025-04-30,2025-05-30,,CLI-0155,SVC-017,DEPT-002,1,950.0,5,902.5,180.5,1083.0,Retard,0.0,337,2025,4,2,20250430,20250530,,Contentieux > 90j
FAC-2025-03818,2025-03-31,2025-04-30,,CLI-0178,SVC-012,DEPT-004,1,3200.0,0,3200.0,640.0,3840.0,Retard,0.0,367,2025,3,1,20250331,20250430,,Contentieux > 90j
FAC-2025-03819,2024-03-24,2024-04-23,2024-05-19,CLI-0138,SVC-018,DEPT-002,1,6500.0,10,5850.0,1170.0,7020.0,Payée,5850.0,26,2024,3,1,20240324,20240423,20240519.0,Retard < 30j
FAC-2025-03820,2024-02-05,2024-04-05,2024-04-18,CLI-0143,SVC-004,DEPT-001,9,1200.0,10,9720.0,1944.0,11664.0,Payée,9720.0,13,2024,2,1,20240205,20240405,20240418.0,Retard < 30j
FAC-2025-03821,2023-10-14,2023-11-13,,CLI-0051,SVC-024,DEPT-003,4,700.0,5,2660.0,532.0,3192.0,Partielle,1810.7,901,2023,10,4,20231014,20231113,,Contentieux > 90j
FAC-2025-03822,2024-09-10,2024-10-25,2024-11-13,CLI-0122,SVC-003,DEPT-002,1,22000.0,0,22000.0,4400.0,26400.0,Payée,22000.0,19,2024,9,3,20240910,20241025,20241113.0,Retard < 30j
FAC-2025-03823,2024-02-24,2024-03-25,,CLI-0152,SVC-014,DEPT-001,4,1500.0,0,6000.0,1200.0,7200.0,Contentieux,0.0,768,2024,2,1,20240224,20240325,,Contentieux > 90j
FAC-2025-03824,2025-05-02,2025-06-16,,CLI-0022,SVC-015,DEPT-002,1,2800.0,5,2660.0,532.0,3192.0,Retard,0.0,320,2025,5,2,20250502,20250616,,Contentieux > 90j
FAC-2025-03825,2023-07-29,2023-09-12,2023-09-14,CLI-0192,SVC-022,DEPT-007,6,600.0,0,3600.0,720.0,4320.0,Payée,3600.0,2,2023,7,3,20230729,20230912,20230914.0,Retard < 30j
FAC-2025-03826,2025-05-13,2025-06-12,,CLI-0126,SVC-018,DEPT-001,1,6500.0,0,6500.0,1300.0,7800.0,Partielle,2801.28,324,2025,5,2,20250513,20250612,,Contentieux > 90j
FAC-2025-03827,2024-10-03,2024-11-02,2024-11-29,CLI-0080,SVC-013,DEPT-004,7,1100.0,0,7700.0,1540.0,9240.0,Payée,7700.0,27,2024,10,4,20241003,20241102,20241129.0,Retard < 30j
FAC-2025-03828,2025-02-11,2025-03-13,,CLI-0006,SVC-007,DEPT-002,1,1200.0,0,1200.0,240.0,1440.0,Retard,0.0,415,2025,2,1,20250211,20250313,,Contentieux > 90j
FAC-2025-03829,2024-07-23,2024-09-06,2024-09-15,CLI-0001,SVC-001,DEPT-004,1,3500.0,0,3500.0,700.0,4200.0,Payée,3500.0,9,2024,7,3,20240723,20240906,20240915.0,Retard < 30j
FAC-2025-03830,2023-06-11,2023-07-11,2023-07-15,CLI-0071,SVC-023,DEPT-007,6,750.0,0,4500.0,900.0,5400.0,Payée,4500.0,4,2023,6,2,20230611,20230711,20230715.0,Retard < 30j
FAC-2025-03831,2023-12-10,2024-01-24,2024-02-02,CLI-0037,SVC-022,DEPT-003,8,600.0,10,4320.0,864.0,5184.0,Payée,4320.0,9,2023,12,4,20231210,20240124,20240202.0,Retard < 30j
FAC-2025-03832,2024-06-25,2024-08-09,,CLI-0019,SVC-002,DEPT-002,1,8500.0,0,8500.0,1700.0,10200.0,Retard,0.0,631,2024,6,2,20240625,20240809,,Contentieux > 90j
FAC-2025-03833,2023-06-17,2023-08-01,2023-08-06,CLI-0177,SVC-004,DEPT-003,9,1200.0,0,10800.0,2160.0,12960.0,Payée,10800.0,5,2023,6,2,20230617,20230801,20230806.0,Retard < 30j
FAC-2025-03834,2025-11-28,2025-12-28,2026-01-20,CLI-0148,SVC-004,DEPT-007,4,1200.0,0,4800.0,960.0,5760.0,Payée,4800.0,23,2025,11,4,20251128,20251228,20260120.0,Retard < 30j
FAC-2025-03835,2023-04-20,2023-05-20,2023-06-17,CLI-0127,SVC-021,DEPT-003,8,800.0,0,6400.0,1280.0,7680.0,Payée,6400.0,28,2023,4,2,20230420,20230520,20230617.0,Retard < 30j
FAC-2025-03836,2024-08-06,2024-09-05,2024-09-05,CLI-0176,SVC-016,DEPT-003,1,1800.0,0,1800.0,360.0,2160.0,Payée,1800.0,0,2024,8,3,20240806,20240905,20240905.0,Dans les délais
FAC-2025-03837,2023-08-07,2023-09-06,2023-10-05,CLI-0050,SVC-005,DEPT-004,1,15000.0,0,15000.0,3000.0,18000.0,Payée,15000.0,29,2023,8,3,20230807,20230906,20231005.0,Retard < 30j
FAC-2025-03838,2024-12-29,2025-02-12,2025-03-13,CLI-0105,SVC-014,DEPT-001,9,1500.0,5,12825.0,2565.0,15390.0,Payée,12825.0,29,2024,12,4,20241229,20250212,20250313.0,Retard < 30j
FAC-2025-03839,2023-06-07,2023-07-07,,CLI-0003,SVC-014,DEPT-003,8,1500.0,0,12000.0,2400.0,14400.0,Retard,0.0,1030,2023,6,2,20230607,20230707,,Contentieux > 90j
FAC-2025-03840,2023-07-13,2023-08-12,2023-08-13,CLI-0129,SVC-008,DEPT-002,1,2500.0,15,2125.0,425.0,2550.0,Payée,2125.0,1,2023,7,3,20230713,20230812,20230813.0,Retard < 30j
FAC-2025-03841,2025-01-20,2025-02-19,2025-02-25,CLI-0181,SVC-015,DEPT-004,1,2800.0,10,2520.0,504.0,3024.0,Payée,2520.0,6,2025,1,1,20250120,20250219,20250225.0,Retard < 30j
FAC-2025-03842,2024-09-16,2024-10-16,2024-11-15,CLI-0032,SVC-014,DEPT-007,10,1500.0,0,15000.0,3000.0,18000.0,Payée,15000.0,30,2024,9,3,20240916,20241016,20241115.0,Retard < 30j
FAC-2025-03843,2024-03-08,2024-04-22,,CLI-0022,SVC-003,DEPT-007,1,22000.0,0,22000.0,4400.0,26400.0,Retard,0.0,740,2024,3,1,20240308,20240422,,Contentieux > 90j
FAC-2025-03844,2023-04-20,2023-05-20,,CLI-0199,SVC-019,DEPT-001,14,180.0,0,2520.0,504.0,3024.0,Partielle,1635.1,1078,2023,4,2,20230420,20230520,,Contentieux > 90j
FAC-2025-03845,2023-01-27,2023-02-26,,CLI-0064,SVC-021,DEPT-003,8,800.0,0,6400.0,1280.0,7680.0,Contentieux,0.0,1161,2023,1,1,20230127,20230226,,Contentieux > 90j
FAC-2025-03846,2023-12-18,2024-01-17,,CLI-0057,SVC-022,DEPT-002,2,600.0,0,1200.0,240.0,1440.0,Retard,0.0,836,2023,12,4,20231218,20240117,,Contentieux > 90j
FAC-2025-03847,2024-05-10,2024-06-24,,CLI-0133,SVC-004,DEPT-007,2,1200.0,0,2400.0,480.0,2880.0,Partielle,1115.31,677,2024,5,2,20240510,20240624,,Contentieux > 90j
FAC-2025-03848,2024-09-27,2024-11-11,,CLI-0011,SVC-002,DEPT-002,1,8500.0,5,8075.0,1615.0,9690.0,Retard,0.0,537,2024,9,3,20240927,20241111,,Contentieux > 90j
FAC-2025-03849,2023-12-01,2024-01-15,2024-02-12,CLI-0147,SVC-022,DEPT-003,10,600.0,0,6000.0,1200.0,7200.0,Payée,6000.0,28,2023,12,4,20231201,20240115,20240212.0,Retard < 30j
FAC-2025-03850,2024-11-30,2024-12-30,,CLI-0155,SVC-008,DEPT-002,1,2500.0,5,2375.0,475.0,2850.0,Partielle,1686.64,488,2024,11,4,20241130,20241230,,Contentieux > 90j
FAC-2025-03851,2023-09-11,2023-10-26,2023-11-03,CLI-0183,SVC-019,DEPT-007,6,180.0,0,1080.0,216.0,1296.0,Payée,1080.0,8,2023,9,3,20230911,20231026,20231103.0,Retard < 30j
FAC-2025-03852,2023-10-25,2023-12-24,,CLI-0194,SVC-005,DEPT-003,1,15000.0,10,13500.0,2700.0,16200.0,Retard,0.0,860,2023,10,4,20231025,20231224,,Contentieux > 90j
FAC-2025-03853,2024-07-11,2024-08-25,2024-08-31,CLI-0033,SVC-015,DEPT-003,1,2800.0,0,2800.0,560.0,3360.0,Payée,2800.0,6,2024,7,3,20240711,20240825,20240831.0,Retard < 30j
FAC-2025-03854,2024-06-04,2024-07-19,,CLI-0171,SVC-003,DEPT-001,1,22000.0,10,19800.0,3960.0,23760.0,Partielle,14830.5,652,2024,6,2,20240604,20240719,,Contentieux > 90j
FAC-2025-03855,2024-01-20,2024-03-05,2024-04-03,CLI-0055,SVC-023,DEPT-004,7,750.0,10,4725.0,945.0,5670.0,Payée,4725.0,29,2024,1,1,20240120,20240305,20240403.0,Retard < 30j
FAC-2025-03856,2024-06-18,2024-07-18,,CLI-0072,SVC-019,DEPT-007,13,180.0,0,2340.0,468.0,2808.0,Retard,0.0,653,2024,6,2,20240618,20240718,,Contentieux > 90j
FAC-2025-03857,2024-04-23,2024-05-23,2024-05-23,CLI-0080,SVC-011,DEPT-007,1,4500.0,0,4500.0,900.0,5400.0,Payée,4500.0,0,2024,4,2,20240423,20240523,20240523.0,Dans les délais
